date,t1,c1,p1,sal,sv
20211003T021945.838Z,9.4673,3.40118,96.878,31.2783,1484.949
20211003T021946.769Z,9.4673,3.40117,96.876,31.2783,1484.949
20211003T021947.831Z,9.4672,3.40115,96.877,31.2781,1484.949
20211003T021948.769Z,9.4672,3.40114,96.878,31.278,1484.948
20211003T021949.780Z,9.4672,3.40113,96.877,31.2779,1484.948
20211003T021950.771Z,9.4673,3.40119,96.877,31.2784,1484.949
20211003T021951.777Z,9.4673,3.40123,96.877,31.2787,1484.95
20211003T021952.783Z,9.4673,3.40125,96.878,31.2791,1484.95
20211003T021953.785Z,9.4673,3.4013,96.877,31.2795,1484.951
20211003T021954.770Z,9.4676,3.40134,96.877,31.2797,1484.952
20211003T021955.796Z,9.4676,3.40137,96.876,31.28,1484.953
20211003T021956.770Z,9.4675,3.40141,96.877,31.2805,1484.953
20211003T021957.786Z,9.4674,3.40141,96.877,31.2805,1484.953
20211003T021958.769Z,9.4675,3.40146,96.876,31.2809,1484.953
20211003T021959.773Z,9.4676,3.40148,96.875,31.2811,1484.954
20211003T022000.774Z,9.4676,3.40149,96.876,31.2812,1484.954
20211003T022001.838Z,9.4675,3.40151,96.876,31.2814,1484.954
20211003T022002.771Z,9.4676,3.4015,96.877,31.2813,1484.954
20211003T022003.807Z,9.4677,3.40154,96.876,31.2816,1484.955
20211003T022004.769Z,9.4677,3.40158,96.876,31.282,1484.955
20211003T022005.771Z,9.4677,3.40158,96.875,31.282,1484.955
20211003T022006.769Z,9.4677,3.40159,96.876,31.282,1484.955
20211003T022007.871Z,9.4677,3.40159,96.876,31.2821,1484.955
20211003T022008.771Z,9.4677,3.4016,96.875,31.2822,1484.956
20211003T022009.833Z,9.4677,3.40163,96.875,31.2825,1484.956
20211003T022010.769Z,9.4677,3.40166,96.876,31.2827,1484.956
20211003T022011.773Z,9.4679,3.40166,96.875,31.2826,1484.957
20211003T022012.771Z,9.4679,3.40165,96.875,31.2825,1484.957
20211003T022013.812Z,9.468,3.40166,96.876,31.2825,1484.957
20211003T022014.769Z,9.468,3.40167,96.875,31.2827,1484.957
20211003T022015.803Z,9.468,3.40168,96.875,31.2828,1484.957
20211003T022016.783Z,9.4679,3.40169,96.875,31.283,1484.957
20211003T022017.817Z,9.4678,3.40167,96.875,31.2829,1484.957
20211003T022018.768Z,9.4679,3.40169,96.875,31.283,1484.957
20211003T022019.777Z,9.4679,3.40167,96.874,31.2828,1484.957
20211003T022020.769Z,9.4678,3.40171,96.874,31.2833,1484.957
20211003T022021.786Z,9.4678,3.40176,96.874,31.2837,1484.958
20211003T022022.769Z,9.4679,3.40175,96.875,31.2836,1484.958
20211003T022023.772Z,9.468,3.40173,96.875,31.2833,1484.958
20211003T022024.769Z,9.468,3.40172,96.875,31.2831,1484.958
20211003T022025.809Z,9.468,3.40172,96.875,31.2832,1484.958
20211003T022026.769Z,9.468,3.40172,96.874,31.2832,1484.958
20211003T022027.825Z,9.468,3.40171,96.874,31.283,1484.958
20211003T022028.769Z,9.468,3.4017,96.875,31.2829,1484.958
20211003T022029.774Z,9.468,3.40164,96.874,31.2823,1484.957
20211003T022030.769Z,9.468,3.40156,96.874,31.2816,1484.956
20211003T022031.932Z,9.4679,3.40146,96.873,31.2806,1484.954
20211003T022032.769Z,9.4679,3.40139,96.874,31.2799,1484.953
20211003T022033.819Z,9.4679,3.40129,96.874,31.2788,1484.952
20211003T022034.769Z,9.4679,3.40125,96.874,31.2785,1484.952
20211003T022035.783Z,9.4677,3.40123,96.874,31.2784,1484.951
20211003T022036.769Z,9.4677,3.40116,96.874,31.2777,1484.95
20211003T022037.780Z,9.4677,3.40114,96.874,31.2775,1484.95
20211003T022038.769Z,9.4676,3.40112,96.874,31.2774,1484.949
20211003T022039.773Z,9.4675,3.4011,96.874,31.2773,1484.949
20211003T022040.771Z,9.4674,3.40109,96.874,31.2772,1484.948
20211003T022041.789Z,9.4674,3.40106,96.874,31.277,1484.948
20211003T022042.769Z,9.4675,3.40103,96.872,31.2766,1484.948
20211003T022043.787Z,9.4673,3.40099,96.874,31.2764,1484.947
20211003T022044.771Z,9.4675,3.40104,96.873,31.2767,1484.948
20211003T022045.798Z,9.4676,3.40116,96.874,31.2778,1484.95
20211003T022046.774Z,9.4678,3.40116,96.873,31.2776,1484.95
20211003T022047.780Z,9.4678,3.40118,96.874,31.2779,1484.951
20211003T022048.770Z,9.4679,3.40122,96.873,31.2781,1484.951
20211003T022049.839Z,9.4678,3.40125,96.874,31.2785,1484.952
20211003T022050.770Z,9.4679,3.40126,96.873,31.2786,1484.952
20211003T022051.779Z,9.4682,3.4013,96.873,31.2787,1484.953
20211003T022052.768Z,9.4687,3.40133,96.873,31.2786,1484.955
20211003T022053.801Z,9.4688,3.40134,96.872,31.2786,1484.955
20211003T022054.772Z,9.4685,3.40136,96.872,31.2791,1484.955
20211003T022055.782Z,9.4682,3.40136,96.873,31.2793,1484.954
20211003T022056.770Z,9.4681,3.40138,96.872,31.2796,1484.954
20211003T022057.854Z,9.4682,3.40139,96.872,31.2797,1484.954
20211003T022058.770Z,9.4681,3.4014,96.872,31.2798,1484.954
20211003T022059.793Z,9.4682,3.40141,96.872,31.2799,1484.954
20211003T022100.769Z,9.4681,3.4014,96.872,31.2798,1484.954
20211003T022101.826Z,9.4681,3.40133,96.871,31.2792,1484.953
20211003T022102.769Z,9.468,3.40129,96.871,31.2787,1484.952
20211003T022103.812Z,9.4681,3.40131,96.872,31.2789,1484.953
20211003T022104.769Z,9.4681,3.4013,96.872,31.2788,1484.953
20211003T022105.853Z,9.4682,3.40128,96.872,31.2785,1484.953
20211003T022106.770Z,9.468,3.40121,96.871,31.2779,1484.951
20211003T022107.867Z,9.468,3.40122,96.871,31.278,1484.952
20211003T022108.770Z,9.468,3.40117,96.87,31.2775,1484.951
20211003T022109.869Z,9.4681,3.40114,96.871,31.2772,1484.951
20211003T022110.769Z,9.468,3.40116,96.871,31.2775,1484.951
20211003T022111.792Z,9.468,3.40116,96.871,31.2775,1484.951
20211003T022112.769Z,9.468,3.40117,96.871,31.2776,1484.951
20211003T022113.795Z,9.4681,3.40118,96.87,31.2776,1484.951
20211003T022114.769Z,9.4679,3.40115,96.87,31.2775,1484.95
20211003T022115.777Z,9.468,3.40116,96.872,31.2774,1484.951
20211003T022116.769Z,9.4679,3.40112,96.87,31.2771,1484.95
20211003T022117.807Z,9.4676,3.4011,96.87,31.2772,1484.949
20211003T022118.769Z,9.4677,3.40106,96.87,31.2767,1484.949
20211003T022119.838Z,9.4677,3.40105,96.87,31.2766,1484.949
20211003T022120.769Z,9.4677,3.40101,96.87,31.2762,1484.948
20211003T022121.817Z,9.4676,3.40103,96.871,31.2765,1484.948
20211003T022122.769Z,9.4676,3.40102,96.87,31.2763,1484.948
20211003T022123.811Z,9.4676,3.40103,96.87,31.2765,1484.948
20211003T022124.771Z,9.4676,3.40103,96.87,31.2765,1484.948
20211003T022125.777Z,9.4676,3.40102,96.87,31.2764,1484.948
20211003T022126.769Z,9.4677,3.40104,96.871,31.2765,1484.948
20211003T022127.784Z,9.4677,3.40106,96.87,31.2767,1484.949
20211003T022128.770Z,9.4678,3.40104,96.869,31.2764,1484.949
20211003T022129.773Z,9.4678,3.401,96.869,31.2761,1484.948
20211003T022130.783Z,9.4678,3.40102,96.868,31.2762,1484.949
20211003T022131.854Z,9.4678,3.40105,96.868,31.2765,1484.949
20211003T022132.774Z,9.4678,3.40104,96.869,31.2764,1484.949
20211003T022133.774Z,9.4679,3.40107,96.87,31.2767,1484.949
20211003T022134.769Z,9.4679,3.40107,96.869,31.2766,1484.949
20211003T022135.831Z,9.468,3.40106,96.868,31.2765,1484.95
20211003T022136.772Z,9.4681,3.40109,96.869,31.2767,1484.95
20211003T022137.810Z,9.468,3.40106,96.868,31.2765,1484.949
20211003T022138.770Z,9.4679,3.401,96.869,31.276,1484.949
20211003T022139.778Z,9.4679,3.40104,96.869,31.2763,1484.949
20211003T022140.772Z,9.4679,3.40104,96.868,31.2763,1484.949
20211003T022141.779Z,9.4679,3.40105,96.869,31.2764,1484.949
20211003T022142.769Z,9.468,3.40108,96.868,31.2766,1484.95
20211003T022143.779Z,9.468,3.40106,96.867,31.2765,1484.949
20211003T022144.769Z,9.4679,3.40109,96.868,31.2769,1484.95
20211003T022145.776Z,9.4679,3.40112,96.868,31.2772,1484.95
20211003T022146.769Z,9.4679,3.40116,96.868,31.2776,1484.95
20211003T022147.848Z,9.4678,3.40116,96.868,31.2777,1484.95
20211003T022148.769Z,9.4678,3.40117,96.869,31.2777,1484.95
20211003T022149.856Z,9.4679,3.40118,96.869,31.2778,1484.951
20211003T022150.775Z,9.4679,3.40118,96.867,31.2778,1484.951
20211003T022151.789Z,9.4679,3.40114,96.868,31.2773,1484.95
20211003T022152.775Z,9.4679,3.40114,96.868,31.2773,1484.95
20211003T022153.802Z,9.4679,3.40112,96.868,31.2771,1484.95
20211003T022154.789Z,9.4679,3.40112,96.869,31.2771,1484.95
20211003T022155.878Z,9.4679,3.40111,96.867,31.277,1484.95
20211003T022156.775Z,9.4679,3.40109,96.867,31.2768,1484.95
20211003T022157.806Z,9.4677,3.40108,96.867,31.2769,1484.949
20211003T022158.775Z,9.4677,3.40109,96.867,31.277,1484.949
20211003T022159.791Z,9.4676,3.40108,96.868,31.277,1484.949
20211003T022200.775Z,9.4677,3.40107,96.868,31.2768,1484.949
20211003T022201.809Z,9.4677,3.40103,96.867,31.2764,1484.948
20211003T022202.775Z,9.4676,3.40102,96.867,31.2764,1484.948
20211003T022203.805Z,9.4675,3.40103,96.867,31.2766,1484.948
20211003T022204.776Z,9.4676,3.40103,96.868,31.2765,1484.948
20211003T022205.821Z,9.4676,3.401,96.867,31.2762,1484.947
20211003T022206.778Z,9.4676,3.40103,96.867,31.2765,1484.948
20211003T022207.788Z,9.4675,3.40101,96.867,31.2764,1484.948
20211003T022208.775Z,9.4676,3.40102,96.868,31.2764,1484.948
20211003T022209.782Z,9.4676,3.40101,96.867,31.2763,1484.948
20211003T022210.782Z,9.4675,3.40099,96.868,31.2762,1484.947
20211003T022211.779Z,9.4675,3.40099,96.867,31.2761,1484.947
20211003T022212.775Z,9.4677,3.40098,96.867,31.2759,1484.948
20211003T022213.831Z,9.4674,3.40095,96.867,31.2758,1484.947
20211003T022214.787Z,9.4674,3.40095,96.866,31.2758,1484.947
20211003T022215.778Z,9.4673,3.40092,96.867,31.2757,1484.946
20211003T022216.775Z,9.4672,3.40087,96.866,31.2752,1484.945
20211003T022217.812Z,9.4671,3.40088,96.867,31.2753,1484.945
20211003T022218.795Z,9.4672,3.40089,96.866,31.2755,1484.945
20211003T022219.777Z,9.4672,3.4009,96.866,31.2755,1484.946
20211003T022220.775Z,9.4672,3.40088,96.866,31.2752,1484.945
20211003T022221.798Z,9.467,3.40085,96.866,31.2752,1484.944
20211003T022222.799Z,9.467,3.40087,96.866,31.2754,1484.945
20211003T022223.779Z,9.467,3.40088,96.865,31.2755,1484.945
20211003T022224.775Z,9.467,3.40094,96.866,31.276,1484.945
20211003T022225.791Z,9.4671,3.40101,96.865,31.2767,1484.946
20211003T022226.777Z,9.4674,3.40101,96.866,31.2765,1484.947
20211003T022227.890Z,9.4674,3.40099,96.866,31.2763,1484.947
20211003T022228.776Z,9.4675,3.40101,96.866,31.2764,1484.948
20211003T022229.781Z,9.4674,3.40102,96.866,31.2766,1484.947
20211003T022230.776Z,9.4674,3.40104,96.866,31.2768,1484.948
20211003T022231.813Z,9.4675,3.40105,96.865,31.2768,1484.948
20211003T022232.777Z,9.4675,3.40105,96.865,31.2768,1484.948
20211003T022233.788Z,9.4675,3.40108,96.865,31.2771,1484.948
20211003T022234.775Z,9.4674,3.40112,96.865,31.2775,1484.949
20211003T022235.864Z,9.4677,3.40112,96.865,31.2773,1484.949
20211003T022236.776Z,9.4675,3.40113,96.864,31.2776,1484.949
20211003T022237.804Z,9.4676,3.40115,96.865,31.2777,1484.95
20211003T022238.775Z,9.4676,3.40118,96.864,31.278,1484.95
20211003T022239.877Z,9.4676,3.40119,96.864,31.2782,1484.95
20211003T022240.776Z,9.4677,3.40122,96.864,31.2784,1484.951
20211003T022241.791Z,9.4678,3.40125,96.864,31.2785,1484.951
20211003T022242.775Z,9.4677,3.40125,96.865,31.2786,1484.951
20211003T022243.850Z,9.4678,3.40125,96.865,31.2786,1484.951
20211003T022244.776Z,9.4679,3.40129,96.864,31.2789,1484.952
20211003T022245.857Z,9.4678,3.40132,96.864,31.2792,1484.952
20211003T022246.776Z,9.4678,3.40136,96.863,31.2797,1484.953
20211003T022247.816Z,9.4678,3.40141,96.864,31.2802,1484.953
20211003T022248.776Z,9.4678,3.40141,96.863,31.2802,1484.953
20211003T022249.873Z,9.4679,3.40141,96.865,31.2801,1484.954
20211003T022250.777Z,9.468,3.40141,96.864,31.28,1484.954
20211003T022251.804Z,9.4679,3.40139,96.864,31.2799,1484.953
20211003T022252.777Z,9.468,3.40142,96.865,31.2802,1484.954
20211003T022253.779Z,9.4681,3.40144,96.864,31.2802,1484.954
20211003T022254.776Z,9.468,3.40149,96.863,31.2808,1484.955
20211003T022255.787Z,9.4681,3.40146,96.863,31.2804,1484.955
20211003T022256.776Z,9.4681,3.40143,96.864,31.2801,1484.954
20211003T022257.817Z,9.468,3.40144,96.864,31.2803,1484.954
20211003T022258.776Z,9.468,3.40141,96.864,31.2801,1484.954
20211003T022259.834Z,9.468,3.4014,96.864,31.2799,1484.954
20211003T022300.781Z,9.468,3.40141,96.863,31.28,1484.954
20211003T022301.782Z,9.4679,3.40141,96.863,31.2801,1484.953
20211003T022302.775Z,9.4679,3.40135,96.864,31.2796,1484.953
20211003T022303.786Z,9.4679,3.40134,96.863,31.2793,1484.953
20211003T022304.776Z,9.4679,3.40128,96.863,31.2787,1484.952
20211003T022305.794Z,9.4677,3.40121,96.863,31.2782,1484.951
20211003T022306.776Z,9.4677,3.40118,96.862,31.2779,1484.95
20211003T022307.864Z,9.4677,3.40116,96.862,31.2777,1484.95
20211003T022308.778Z,9.4678,3.40114,96.862,31.2774,1484.95
20211003T022309.834Z,9.4678,3.40111,96.863,31.2771,1484.95
20211003T022310.775Z,9.468,3.40109,96.862,31.2768,1484.95
20211003T022311.786Z,9.4681,3.40106,96.861,31.2764,1484.95
20211003T022312.776Z,9.468,3.40103,96.863,31.2762,1484.949
20211003T022313.778Z,9.4677,3.401,96.863,31.2761,1484.948
20211003T022314.777Z,9.4677,3.401,96.862,31.2761,1484.948
20211003T022315.777Z,9.4677,3.40102,96.863,31.2763,1484.948
20211003T022316.776Z,9.4679,3.40105,96.863,31.2765,1484.949
20211003T022317.830Z,9.4677,3.40105,96.862,31.2765,1484.948
20211003T022318.776Z,9.4677,3.40104,96.861,31.2765,1484.948
20211003T022319.872Z,9.4677,3.40103,96.861,31.2764,1484.948
20211003T022320.776Z,9.4677,3.40103,96.861,31.2765,1484.948
20211003T022321.796Z,9.4677,3.40106,96.862,31.2767,1484.948
20211003T022322.776Z,9.4677,3.40109,96.861,31.277,1484.949
20211003T022323.829Z,9.4678,3.40108,96.861,31.2768,1484.949
20211003T022324.776Z,9.4678,3.4011,96.862,31.277,1484.949
20211003T022325.786Z,9.4677,3.40111,96.861,31.2772,1484.949
20211003T022326.776Z,9.4677,3.40109,96.862,31.2771,1484.949
20211003T022327.871Z,9.4678,3.40109,96.861,31.277,1484.949
20211003T022328.776Z,9.4679,3.40108,96.861,31.2768,1484.949
20211003T022329.779Z,9.4678,3.40108,96.861,31.2768,1484.949
20211003T022330.775Z,9.4678,3.40111,96.861,31.2771,1484.949
20211003T022331.811Z,9.4677,3.40115,96.862,31.2776,1484.95
20211003T022332.788Z,9.4679,3.40118,96.861,31.2778,1484.951
20211003T022333.840Z,9.468,3.40126,96.861,31.2786,1484.952
20211003T022334.776Z,9.4681,3.4013,96.861,31.2788,1484.953
20211003T022335.834Z,9.4682,3.40129,96.861,31.2787,1484.953
20211003T022336.776Z,9.4681,3.40134,96.86,31.2792,1484.953
20211003T022337.778Z,9.4682,3.40137,96.86,31.2795,1484.954
20211003T022338.775Z,9.4682,3.4014,96.86,31.2798,1484.954
20211003T022339.872Z,9.4682,3.40139,96.86,31.2797,1484.954
20211003T022340.777Z,9.4682,3.40144,96.86,31.2801,1484.955
20211003T022341.814Z,9.4683,3.40143,96.861,31.28,1484.955
20211003T022342.776Z,9.4682,3.40149,96.861,31.2806,1484.955
20211003T022343.783Z,9.4683,3.4015,96.859,31.2807,1484.956
20211003T022344.776Z,9.4683,3.4015,96.86,31.2806,1484.956
20211003T022345.869Z,9.4682,3.40149,96.86,31.2807,1484.955
20211003T022346.780Z,9.4683,3.40148,96.86,31.2805,1484.955
20211003T022347.803Z,9.4684,3.40148,96.86,31.2804,1484.956
20211003T022348.776Z,9.4683,3.4015,96.861,31.2807,1484.956
20211003T022349.807Z,9.4683,3.40151,96.859,31.2808,1484.956
20211003T022350.777Z,9.4683,3.40148,96.859,31.2805,1484.955
20211003T022351.786Z,9.4683,3.40154,96.86,31.2811,1484.956
20211003T022352.776Z,9.4683,3.40151,96.859,31.2808,1484.956
20211003T022353.801Z,9.4683,3.40153,96.86,31.281,1484.956
20211003T022354.778Z,9.4683,3.40157,96.858,31.2814,1484.957
20211003T022355.782Z,9.4684,3.40159,96.859,31.2815,1484.957
20211003T022356.789Z,9.4684,3.40159,96.859,31.2815,1484.957
20211003T022357.805Z,9.4684,3.40157,96.86,31.2813,1484.957
20211003T022358.775Z,9.4684,3.4016,96.859,31.2816,1484.957
20211003T022359.813Z,9.4684,3.40161,96.86,31.2816,1484.957
20211003T022400.776Z,9.4684,3.40162,96.859,31.2818,1484.958
20211003T022401.783Z,9.4685,3.40165,96.86,31.282,1484.958
20211003T022402.776Z,9.4685,3.40164,96.86,31.2819,1484.958
20211003T022403.820Z,9.4685,3.40165,96.859,31.282,1484.958
20211003T022404.776Z,9.4685,3.40167,96.859,31.2822,1484.958
20211003T022405.781Z,9.4685,3.40166,96.859,31.2821,1484.958
20211003T022406.776Z,9.4686,3.40168,96.859,31.2823,1484.959
20211003T022407.803Z,9.4687,3.40173,96.859,31.2826,1484.96
20211003T022408.776Z,9.4688,3.40175,96.859,31.2828,1484.96
20211003T022409.886Z,9.4687,3.40176,96.859,31.2829,1484.96
20211003T022410.776Z,9.4687,3.40175,96.859,31.2829,1484.96
20211003T022411.813Z,9.4687,3.40177,96.859,31.283,1484.96
20211003T022412.777Z,9.4687,3.40181,96.859,31.2834,1484.961
20211003T022413.864Z,9.4688,3.40179,96.859,31.2832,1484.961
20211003T022414.776Z,9.4687,3.40178,96.859,31.2832,1484.96
20211003T022415.796Z,9.4687,3.40179,96.859,31.2833,1484.96
20211003T022416.775Z,9.4687,3.40181,96.859,31.2835,1484.96
20211003T022417.782Z,9.4687,3.40178,96.859,31.2832,1484.96
20211003T022418.776Z,9.4687,3.40177,96.858,31.2831,1484.96
20211003T022419.783Z,9.4687,3.40171,96.858,31.2825,1484.959
20211003T022420.790Z,9.4687,3.40169,96.858,31.2824,1484.959
20211003T022421.785Z,9.4687,3.40169,96.858,31.2823,1484.959
20211003T022422.777Z,9.4687,3.40168,96.858,31.2822,1484.959
20211003T022423.781Z,9.4686,3.40163,96.858,31.2817,1484.958
20211003T022424.776Z,9.4685,3.40164,96.859,31.282,1484.958
20211003T022425.874Z,9.4685,3.40165,96.858,31.282,1484.958
20211003T022426.776Z,9.4685,3.40163,96.858,31.2818,1484.958
20211003T022427.778Z,9.4686,3.40163,96.857,31.2818,1484.958
20211003T022428.780Z,9.4686,3.40165,96.857,31.2819,1484.958
20211003T022429.841Z,9.4685,3.40164,96.858,31.2819,1484.958
20211003T022430.776Z,9.4686,3.40165,96.858,31.282,1484.958
20211003T022431.784Z,9.4686,3.40167,96.858,31.2821,1484.958
20211003T022432.780Z,9.4687,3.40166,96.858,31.282,1484.959
20211003T022433.865Z,9.4687,3.40166,96.858,31.282,1484.959
20211003T022434.776Z,9.4687,3.40168,96.858,31.2822,1484.959
20211003T022435.781Z,9.4687,3.40167,96.858,31.282,1484.959
20211003T022436.777Z,9.4687,3.40169,96.857,31.2823,1484.959
20211003T022437.812Z,9.4687,3.40168,96.858,31.2822,1484.959
20211003T022438.777Z,9.4687,3.40173,96.857,31.2826,1484.959
20211003T022439.863Z,9.4686,3.40179,96.857,31.2834,1484.96
20211003T022440.777Z,9.4685,3.4018,96.857,31.2836,1484.96
20211003T022441.830Z,9.4686,3.40181,96.857,31.2836,1484.96
20211003T022442.776Z,9.4686,3.40185,96.858,31.2839,1484.961
20211003T022443.804Z,9.4686,3.4019,96.858,31.2845,1484.961
20211003T022444.776Z,9.4685,3.40191,96.858,31.2847,1484.961
20211003T022445.915Z,9.4684,3.40193,96.859,31.2849,1484.961
20211003T022446.777Z,9.4684,3.40194,96.858,31.2851,1484.961
20211003T022447.784Z,9.4684,3.40194,96.858,31.285,1484.961
20211003T022448.777Z,9.4684,3.40196,96.858,31.2852,1484.962
20211003T022449.832Z,9.4686,3.40197,96.857,31.2852,1484.962
20211003T022450.777Z,9.4685,3.40197,96.857,31.2853,1484.962
20211003T022451.784Z,9.4684,3.40197,96.858,31.2854,1484.962
20211003T022452.776Z,9.4684,3.40196,96.857,31.2853,1484.962
20211003T022453.815Z,9.4684,3.40193,96.857,31.285,1484.961
20211003T022454.776Z,9.4684,3.4019,96.857,31.2847,1484.961
20211003T022455.820Z,9.4684,3.40189,96.856,31.2846,1484.961
20211003T022456.776Z,9.4684,3.40187,96.857,31.2843,1484.96
20211003T022457.793Z,9.4684,3.40186,96.857,31.2842,1484.96
20211003T022458.776Z,9.4684,3.40184,96.857,31.2841,1484.96
20211003T022459.795Z,9.4684,3.4018,96.857,31.2837,1484.96
20211003T022500.776Z,9.4685,3.40179,96.855,31.2835,1484.96
20211003T022501.802Z,9.4685,3.40178,96.856,31.2834,1484.959
20211003T022502.776Z,9.4685,3.40178,96.856,31.2833,1484.96
20211003T022503.876Z,9.4685,3.40175,96.857,31.2831,1484.959
20211003T022504.776Z,9.4685,3.40173,96.856,31.2828,1484.959
20211003T022505.817Z,9.4686,3.40172,96.856,31.2827,1484.959
20211003T022506.776Z,9.4686,3.40169,96.857,31.2824,1484.959
20211003T022507.798Z,9.4686,3.40168,96.856,31.2823,1484.959
20211003T022508.776Z,9.4686,3.4017,96.856,31.2824,1484.959
20211003T022509.886Z,9.4685,3.40171,96.856,31.2826,1484.959
20211003T022510.776Z,9.4686,3.40175,96.856,31.283,1484.959
20211003T022511.836Z,9.4687,3.40175,96.856,31.2829,1484.96
20211003T022512.776Z,9.4687,3.40177,96.856,31.2831,1484.96
20211003T022513.783Z,9.4686,3.40178,96.855,31.2832,1484.96
20211003T022514.782Z,9.4687,3.4018,96.855,31.2834,1484.96
20211003T022515.834Z,9.4687,3.40182,96.855,31.2836,1484.96
20211003T022516.777Z,9.4686,3.40183,96.856,31.2838,1484.96
20211003T022517.811Z,9.4687,3.40186,96.855,31.284,1484.961
20211003T022518.781Z,9.4687,3.40185,96.856,31.2839,1484.961
20211003T022519.794Z,9.4687,3.40185,96.854,31.284,1484.961
20211003T022520.776Z,9.4687,3.40184,96.854,31.2838,1484.961
20211003T022521.829Z,9.4687,3.40182,96.854,31.2836,1484.961
20211003T022522.778Z,9.4687,3.40181,96.854,31.2834,1484.961
20211003T022523.777Z,9.4687,3.4018,96.854,31.2834,1484.96
20211003T022524.776Z,9.4687,3.40178,96.854,31.2833,1484.96
20211003T022525.848Z,9.4686,3.40178,96.854,31.2832,1484.96
20211003T022526.777Z,9.4687,3.40179,96.854,31.2833,1484.96
20211003T022527.815Z,9.4687,3.40177,96.855,31.2831,1484.96
20211003T022528.775Z,9.4686,3.40177,96.855,31.2831,1484.96
20211003T022529.836Z,9.4686,3.40174,96.854,31.2829,1484.959
20211003T022530.776Z,9.4687,3.40174,96.855,31.2828,1484.959
20211003T022531.788Z,9.4687,3.40174,96.854,31.2828,1484.96
20211003T022532.775Z,9.4686,3.40174,96.853,31.2829,1484.959
20211003T022533.792Z,9.4686,3.40176,96.854,31.2831,1484.96
20211003T022534.776Z,9.4686,3.40176,96.853,31.2831,1484.959
20211003T022535.781Z,9.4687,3.40176,96.853,31.283,1484.96
20211003T022536.776Z,9.4687,3.40176,96.853,31.283,1484.96
20211003T022537.809Z,9.4686,3.40176,96.853,31.2831,1484.959
20211003T022538.776Z,9.4687,3.40176,96.854,31.283,1484.96
20211003T022539.822Z,9.4687,3.40177,96.853,31.2831,1484.96
